date,team,rank,points
2008-10-08,Papua New Guinea,200,0.0
2008-10-08,San Marino,200,0.0
2008-10-08,Timor-Leste,200,0.0
2008-11-12,Spain,1,0.0
2008-11-12,Germany,2,0.0
2008-11-12,Italy,3,0.0
2008-11-12,Netherlands,4,0.0
2008-11-12,Brazil,5,0.0
2008-11-12,Argentina,6,0.0
2008-11-12,Croatia,7,0.0
2008-11-12,Russia,8,0.0
2008-11-12,Czech Republic,9,0.0
2008-11-12,England,10,0.0
2008-11-12,Portugal,10,0.0
2008-11-12,France,12,0.0
2008-11-12,Turkey,13,0.0
2008-11-12,Cameroon,14,0.0
2008-11-12,Israel,15,0.0
2008-11-12,Bulgaria,16,0.0
2008-11-12,Paraguay,17,0.0
2008-11-12,Greece,18,0.0
2008-11-12,Romania,19,0.0
2008-11-12,Ukraine,20,0.0
2008-11-12,Egypt,21,0.0
2008-11-12,Nigeria,22,0.0
2008-11-12,Uruguay,23,0.0
2008-11-12,United States,24,0.0
2008-11-12,Mexico,25,0.0
2008-11-12,Ghana,26,0.0
2008-11-12,Switzerland,27,0.0
2008-11-12,Ivory Coast,28,0.0
2008-11-12,Sweden,29,0.0
2008-11-12,Serbia,30,0.0
2008-11-12,Ecuador,31,0.0
2008-11-12,Poland,32,0.0
2008-11-12,Scotland,33,0.0
2008-11-12,Denmark,34,0.0
2008-11-12,Chile,35,0.0
2008-11-12,Republic of Ireland,36,0.0
2008-11-12,Australia,37,0.0
2008-11-12,Japan,38,0.0
2008-11-12,Guinea,39,0.0
2008-11-12,Colombia,40,0.0
2008-11-12,Lithuania,41,0.0
2008-11-12,Northern Ireland,42,0.0
2008-11-12,Morocco,43,0.0
2008-11-12,Iran,44,0.0
2008-11-12,Slovakia,45,0.0
2008-11-12,Honduras,46,0.0
2008-11-12,Tunisia,47,0.0
2008-11-12,Finland,48,0.0
2008-11-12,FYR Macedonia,49,0.0
2008-11-12,Mali,49,0.0
2008-11-12,Senegal,51,0.0
2008-11-12,Saudi Arabia,52,0.0
2008-11-12,South Korea,53,0.0
2008-11-12,Norway,54,0.0
2008-11-12,Belgium,55,0.0
2008-11-12,Hungary,56,0.0
2008-11-12,Costa Rica,57,0.0
2008-11-12,Slovenia,58,0.0
2008-11-12,Gabon,59,0.0
2008-11-12,New Zealand,60,0.0
2008-11-12,Burkina Faso,61,0.0
2008-11-12,Wales,62,0.0
2008-11-12,Algeria,63,0.0
2008-11-12,Belarus,64,0.0
2008-11-12,Latvia,65,0.0
2008-11-12,Venezuela,66,0.0
2008-11-12,Bosnia and Herzegovina,67,0.0
2008-11-12,Angola,68,0.0
2008-11-12,Congo,69,0.0
2008-11-12,Peru,70,0.0
2008-11-12,Bolivia,71,0.0
2008-11-12,Zambia,71,0.0
2008-11-12,Cuba,73,0.0
2008-11-12,Bahrain,74,0.0
2008-11-12,Iraq,75,0.0
2008-11-12,Moldova,76,0.0
2008-11-12,Uzbekistan,76,0.0
2008-11-12,Qatar,78,0.0
2008-11-12,Trinidad and Tobago,78,0.0
2008-11-12,South Africa,80,0.0
2008-11-12,Canada,81,0.0
2008-11-12,Iceland,82,0.0
2008-11-12,Jamaica,83,0.0
2008-11-12,Uganda,83,0.0
2008-11-12,Kenya,85,0.0
2008-11-12,Albania,86,0.0
2008-11-12,Rwanda,87,0.0
2008-11-12,Libya,88,0.0
2008-11-12,Panama,89,0.0
2008-11-12,Gambia,90,0.0
2008-11-12,Togo,91,0.0
2008-11-12,Austria,92,0.0
2008-11-12,Mozambique,92,0.0
2008-11-12,DR Congo,94,0.0
2008-11-12,Benin,95,0.0
2008-11-12,Oman,95,0.0
2008-11-12,Zimbabwe,97,0.0
2008-11-12,China PR,98,0.0
2008-11-12,Georgia,99,0.0
2008-11-12,Barbados,100,0.0
2008-11-12,Sudan,101,0.0
2008-11-12,Ethiopia,102,0.0
2008-11-12,Malawi,103,0.0
2008-11-12,Syria,104,0.0
2008-11-12,Haiti,105,0.0
2008-11-12,Tanzania,105,0.0
2008-11-12,Cyprus,107,0.0
2008-11-12,Guatemala,108,0.0
2008-11-12,El Salvador,109,0.0
2008-11-12,Armenia,110,0.0
2008-11-12,Cape Verde Islands,111,0.0
2008-11-12,Korea DPR,112,0.0
2008-11-12,United Arab Emirates,113,0.0
2008-11-12,Namibia,114,0.0
2008-11-12,Montenegro,115,0.0
2008-11-12,Guyana,116,0.0
2008-11-12,Thailand,116,0.0
2008-11-12,Jordan,118,0.0
2008-11-12,Botswana,119,0.0
2008-11-12,Equatorial Guinea,120,0.0
2008-11-12,New Caledonia,121,0.0
2008-11-12,St Vincent and the Grenadines,122,0.0
2008-11-12,Chad,123,0.0
2008-11-12,Sierra Leone,124,0.0
2008-11-12,Kazakhstan,125,0.0
2008-11-12,Bermuda,126,0.0
2008-11-12,Luxembourg,127,0.0
2008-11-12,Kuwait,128,0.0
2008-11-12,Suriname,129,0.0
2008-11-12,Burundi,130,0.0
2008-11-12,Estonia,131,0.0
2008-11-12,Indonesia,132,0.0
2008-11-12,Antigua and Barbuda,133,0.0
2008-11-12,Azerbaijan,134,0.0
2008-11-12,Madagascar,134,0.0
2008-11-12,Singapore,136,0.0
2008-11-12,Eritrea,137,0.0
2008-11-12,Fiji,137,0.0
2008-11-12,Grenada,139,0.0
2008-11-12,Swaziland,140,0.0
2008-11-12,Puerto Rico,141,0.0
2008-11-12,Liberia,142,0.0
2008-11-12,Vanuatu,143,0.0
2008-11-12,India,144,0.0
2008-11-12,Yemen,145,0.0
2008-11-12,Tajikistan,146,0.0
2008-11-12,Niger,147,0.0
2008-11-12,Turkmenistan,148,0.0
2008-11-12,Lebanon,149,0.0
2008-11-12,Malta,150,0.0
2008-11-12,Malaysia,151,0.0
2008-11-12,Liechtenstein,152,0.0
2008-11-12,Maldives,153,0.0
2008-11-12,Kyrgyz Republic,154,0.0
2008-11-12,Netherlands Antilles,155,0.0
2008-11-12,Hong Kong,156,0.0
2008-11-12,Philippines,157,0.0
2008-11-12,Myanmar,158,0.0
2008-11-12,Vietnam,159,0.0
2008-11-12,Mauritania,160,0.0
2008-11-12,Lesotho,161,0.0
2008-11-12,Laos,162,0.0
2008-11-12,St Kitts and Nevis,163,0.0
2008-11-12,Cayman Islands,164,0.0
2008-11-12,Solomon Islands,165,0.0
2008-11-12,Seychelles,166,0.0
2008-11-12,Sri Lanka,166,0.0
2008-11-12,Pakistan,168,0.0
2008-11-12,Turks and Caicos Islands,169,0.0
2008-11-12,Chinese Taipei,170,0.0
2008-11-12,Bahamas,171,0.0
2008-11-12,St Lucia,172,0.0
2008-11-12,Mauritius,173,0.0
2008-11-12,Cambodia,174,0.0
2008-11-12,Guinea-Bissau,174,0.0
2008-11-12,Belize,176,0.0
2008-11-12,British Virgin Islands,177,0.0
2008-11-12,Nepal,177,0.0
2008-11-12,Dominican Republic,179,0.0
2008-11-12,Samoa,180,0.0
2008-11-12,Bangladesh,181,0.0
2008-11-12,Brunei Darussalam,182,0.0
2008-11-12,Afghanistan,183,0.0
2008-11-12,Palestine,183,0.0
2008-11-12,Nicaragua,185,0.0
2008-11-12,Faroe Islands,186,0.0
2008-11-12,Bhutan,187,0.0
2008-11-12,Djibouti,187,0.0
2008-11-12,Tahiti,187,0.0
2008-11-12,Tonga,187,0.0
2008-11-12,Dominica,191,0.0
2008-11-12,Mongolia,192,0.0
2008-11-12,Aruba,193,0.0
2008-11-12,Andorra,194,0.0
2008-11-12,US Virgin Islands,195,0.0
2008-11-12,Comoros,196,0.0
2008-11-12,Macau,197,0.0
2008-11-12,Timor-Leste,198,0.0
2008-11-12,Somalia,199,0.0
2008-11-12,Central African Republic,200,0.0
2008-11-12,American Samoa,201,0.0
2008-11-12,Anguilla,201,0.0
2008-11-12,Cook Islands,201,0.0
2008-11-12,Guam,201,0.0
2008-11-12,Montserrat,201,0.0
2008-11-12,Papua New Guinea,201,0.0
2008-11-12,San Marino,201,0.0
2008-12-17,Spain,1,0.0
2008-12-17,Germany,2,0.0
2008-12-17,Netherlands,3,0.0
2008-12-17,Italy,4,0.0
2008-12-17,Brazil,5,0.0
2008-12-17,Argentina,6,0.0
2008-12-17,Croatia,7,0.0
2008-12-17,England,8,0.0
2008-12-17,Russia,9,0.0
2008-12-17,Turkey,10,0.0
2008-12-17,Czech Republic,11,0.0
2008-12-17,France,11,0.0
2008-12-17,Portugal,11,0.0
2008-12-17,Cameroon,14,0.0
2008-12-17,Ukraine,15,0.0
2008-12-17,Egypt,16,0.0
2008-12-17,Paraguay,17,0.0
2008-12-17,Israel,18,0.0
2008-12-17,Nigeria,19,0.0
2008-12-17,Greece,20,0.0
2008-12-17,Romania,21,0.0
2008-12-17,United States,22,0.0
2008-12-17,Uruguay,23,0.0
2008-12-17,Switzerland,24,0.0
2008-12-17,Ghana,25,0.0
2008-12-17,Mexico,26,0.0
2008-12-17,Bulgaria,27,0.0
2008-12-17,Australia,28,0.0
2008-12-17,Ivory Coast,29,0.0
2008-12-17,Serbia,30,0.0
2008-12-17,Chile,31,0.0
2008-12-17,Sweden,32,0.0
2008-12-17,Scotland,33,0.0
2008-12-17,Poland,34,0.0
2008-12-17,Japan,35,0.0
2008-12-17,Ecuador,36,0.0
2008-12-17,Denmark,37,0.0
2008-12-17,Republic of Ireland,38,0.0
2008-12-17,Guinea,39,0.0
2008-12-17,Honduras,40,0.0
2008-12-17,Morocco,41,0.0
2008-12-17,South Korea,42,0.0
2008-12-17,Iran,43,0.0
2008-12-17,Slovakia,44,0.0
2008-12-17,Mali,45,0.0
2008-12-17,Tunisia,46,0.0
2008-12-17,Hungary,47,0.0
2008-12-17,Saudi Arabia,48,0.0
2008-12-17,Colombia,49,0.0
2008-12-17,Senegal,50,0.0
2008-12-17,Lithuania,51,0.0
2008-12-17,Northern Ireland,52,0.0
2008-12-17,Costa Rica,53,0.0
2008-12-17,Belgium,54,0.0
2008-12-17,Finland,55,0.0
2008-12-17,FYR Macedonia,56,0.0
2008-12-17,Slovenia,57,0.0
2008-12-17,Bolivia,58,0.0
2008-12-17,Norway,59,0.0
2008-12-17,Wales,60,0.0
2008-12-17,Bosnia and Herzegovina,61,0.0
2008-12-17,Burkina Faso,62,0.0
2008-12-17,Gabon,62,0.0
2008-12-17,Algeria,64,0.0
2008-12-17,Jamaica,65,0.0
2008-12-17,Venezuela,65,0.0
2008-12-17,Latvia,67,0.0
2008-12-17,Congo,68,0.0
2008-12-17,Kenya,68,0.0
2008-12-17,Angola,70,0.0
2008-12-17,Uganda,71,0.0
2008-12-17,Iraq,72,0.0
2008-12-17,Uzbekistan,72,0.0
2008-12-17,Zambia,72,0.0
2008-12-17,Peru,75,0.0
2008-12-17,South Africa,76,0.0
2008-12-17,Trinidad and Tobago,77,0.0
2008-12-17,Rwanda,78,0.0
2008-12-17,Cuba,79,0.0
2008-12-17,Bahrain,80,0.0
2008-12-17,Albania,81,0.0
2008-12-17,Libya,82,0.0
2008-12-17,Iceland,83,0.0
2008-12-17,Belarus,84,0.0
2008-12-17,Qatar,84,0.0
2008-12-17,New Zealand,86,0.0
2008-12-17,Togo,86,0.0
2008-12-17,Gambia,88,0.0
2008-12-17,Panama,88,0.0
2008-12-17,Canada,90,0.0
2008-12-17,DR Congo,91,0.0
2008-12-17,Austria,92,0.0
2008-12-17,Sudan,93,0.0
2008-12-17,Cyprus,94,0.0
2008-12-17,Mozambique,95,0.0
2008-12-17,Oman,96,0.0
2008-12-17,Moldova,97,0.0
2008-12-17,Zimbabwe,97,0.0
2008-12-17,Tanzania,99,0.0
2008-12-17,China PR,100,0.0
2008-12-17,Benin,101,0.0
2008-12-17,Haiti,102,0.0
2008-12-17,Ethiopia,103,0.0
2008-12-17,Malawi,104,0.0
2008-12-17,Syria,105,0.0
2008-12-17,Fiji,106,0.0
2008-12-17,Cape Verde Islands,107,0.0
2008-12-17,Georgia,108,0.0
2008-12-17,Guatemala,109,0.0
2008-12-17,United Arab Emirates,110,0.0
2008-12-17,El Salvador,111,0.0
2008-12-17,Montenegro,112,0.0
2008-12-17,Armenia,113,0.0
2008-12-17,Korea DPR,113,0.0
2008-12-17,Namibia,115,0.0
2008-12-17,Sierra Leone,116,0.0
2008-12-17,Botswana,117,0.0
2008-12-17,Grenada,118,0.0
2008-12-17,Chad,119,0.0
2008-12-17,Estonia,119,0.0
2008-12-17,Luxembourg,121,0.0
2008-12-17,Barbados,122,0.0
2008-12-17,Equatorial Guinea,123,0.0
2008-12-17,Bermuda,124,0.0
2008-12-17,Jordan,124,0.0
2008-12-17,Thailand,126,0.0
2008-12-17,Kuwait,127,0.0
2008-12-17,Antigua and Barbuda,128,0.0
2008-12-17,Suriname,129,0.0
2008-12-17,New Caledonia,130,0.0
2008-12-17,Guyana,131,0.0
2008-12-17,Singapore,132,0.0
2008-12-17,St Vincent and the Grenadines,133,0.0
2008-12-17,Azerbaijan,134,0.0
2008-12-17,Madagascar,135,0.0
2008-12-17,Burundi,136,0.0
2008-12-17,Kazakhstan,137,0.0
2008-12-17,Swaziland,138,0.0
2008-12-17,Indonesia,139,0.0
2008-12-17,Liberia,139,0.0
2008-12-17,Vanuatu,141,0.0
2008-12-17,Puerto Rico,142,0.0
2008-12-17,India,143,0.0
2008-12-17,Niger,143,0.0
2008-12-17,Yemen,145,0.0
2008-12-17,Tajikistan,146,0.0
2008-12-17,Malta,147,0.0
2008-12-17,Turkmenistan,148,0.0
2008-12-17,Liechtenstein,149,0.0
2008-12-17,Lebanon,150,0.0
2008-12-17,Hong Kong,151,0.0
2008-12-17,Netherlands Antilles,152,0.0
2008-12-17,St Kitts and Nevis,152,0.0
2008-12-17,Maldives,154,0.0
2008-12-17,Vietnam,155,0.0
2008-12-17,Malaysia,156,0.0
2008-12-17,Myanmar,156,0.0
2008-12-17,Kyrgyz Republic,158,0.0
2008-12-17,Mauritania,158,0.0
2008-12-17,Philippines,160,0.0
2008-12-17,Lesotho,161,0.0
2008-12-17,Eritrea,162,0.0
2008-12-17,Solomon Islands,163,0.0
2008-12-17,Sri Lanka,163,0.0
2008-12-17,Pakistan,165,0.0
2008-12-17,Seychelles,166,0.0
2008-12-17,Chinese Taipei,167,0.0
2008-12-17,Turks and Caicos Islands,168,0.0
2008-12-17,Laos,169,0.0
2008-12-17,Bahamas,170,0.0
2008-12-17,Mauritius,170,0.0
2008-12-17,Cayman Islands,172,0.0
2008-12-17,Belize,173,0.0
2008-12-17,Bangladesh,174,0.0
2008-12-17,Nepal,174,0.0
2008-12-17,Samoa,176,0.0
2008-12-17,St Lucia,176,0.0
2008-12-17,Cambodia,178,0.0
2008-12-17,Palestine,179,0.0
2008-12-17,British Virgin Islands,180,0.0
2008-12-17,Brunei Darussalam,181,0.0
2008-12-17,Nicaragua,181,0.0
2008-12-17,Afghanistan,183,0.0
2008-12-17,Faroe Islands,184,0.0
2008-12-17,Dominican Republic,185,0.0
2008-12-17,Guinea-Bissau,186,0.0
2008-12-17,Bhutan,187,0.0
2008-12-17,Djibouti,188,0.0
2008-12-17,Tahiti,188,0.0
2008-12-17,Tonga,188,0.0
2008-12-17,Dominica,191,0.0
2008-12-17,Mongolia,192,0.0
2008-12-17,Aruba,193,0.0
2008-12-17,Andorra,194,0.0
2008-12-17,US Virgin Islands,195,0.0
2008-12-17,Macau,196,0.0
2008-12-17,Timor-Leste,197,0.0
2008-12-17,Comoros,198,0.0
2008-12-17,Central African Republic,199,0.0
2008-12-17,Somalia,200,0.0
2008-12-17,American Samoa,201,0.0
2008-12-17,Anguilla,201,0.0
2008-12-17,Cook Islands,201,0.0
2008-12-17,Guam,201,0.0
2008-12-17,Montserrat,201,0.0
2008-12-17,Papua New Guinea,201,0.0
2008-12-17,San Marino,201,0.0
2009-01-14,Spain,1,0.0
2009-01-14,Germany,2,0.0
2009-01-14,Netherlands,3,0.0
2009-01-14,Italy,4,0.0
2009-01-14,Brazil,5,0.0
2009-01-14,Argentina,6,0.0
2009-01-14,Croatia,7,0.0
2009-01-14,England,8,0.0
2009-01-14,Russia,9,0.0
2009-01-14,Turkey,10,0.0
2009-01-14,Czech Republic,11,0.0
2009-01-14,France,11,0.0
2009-01-14,Portugal,11,0.0
2009-01-14,Cameroon,14,0.0
2009-01-14,Egypt,15,0.0
2009-01-14,Ukraine,16,0.0
2009-01-14,Nigeria,17,0.0
2009-01-14,Paraguay,18,0.0
2009-01-14,Israel,19,0.0
2009-01-14,Greece,20,0.0
2009-01-14,Romania,21,0.0
2009-01-14,United States,22,0.0
2009-01-14,Uruguay,23,0.0
2009-01-14,Switzerland,24,0.0
2009-01-14,Ghana,25,0.0
2009-01-14,Mexico,26,0.0
2009-01-14,Ivory Coast,27,0.0
2009-01-14,Bulgaria,28,0.0
2009-01-14,Australia,29,0.0
2009-01-14,Chile,30,0.0
2009-01-14,Poland,31,0.0
2009-01-14,Sweden,31,0.0
2009-01-14,Scotland,33,0.0
2009-01-14,Japan,34,0.0
2009-01-14,Serbia,35,0.0
2009-01-14,Denmark,36,0.0
2009-01-14,Republic of Ireland,37,0.0
2009-01-14,Guinea,38,0.0
2009-01-14,Ecuador,39,0.0
2009-01-14,Honduras,40,0.0
2009-01-14,Morocco,41,0.0
2009-01-14,South Korea,42,0.0
2009-01-14,Mali,43,0.0
2009-01-14,Slovakia,44,0.0
2009-01-14,Tunisia,45,0.0
2009-01-14,Iran,46,0.0
2009-01-14,Costa Rica,47,0.0
2009-01-14,Hungary,47,0.0
2009-01-14,Colombia,49,0.0
2009-01-14,Lithuania,50,0.0
2009-01-14,Senegal,50,0.0
2009-01-14,Northern Ireland,52,0.0
2009-01-14,Saudi Arabia,53,0.0
2009-01-14,Belgium,54,0.0
2009-01-14,Finland,55,0.0
2009-01-14,FYR Macedonia,56,0.0
2009-01-14,Slovenia,57,0.0
2009-01-14,Bolivia,58,0.0
2009-01-14,Norway,59,0.0
2009-01-14,Wales,60,0.0
2009-01-14,Bosnia and Herzegovina,61,0.0
2009-01-14,Burkina Faso,62,0.0
2009-01-14,Gabon,62,0.0
2009-01-14,Algeria,64,0.0
2009-01-14,Venezuela,65,0.0
2009-01-14,Jamaica,66,0.0
2009-01-14,Angola,67,0.0
2009-01-14,Uganda,68,0.0
2009-01-14,Uzbekistan,69,0.0
2009-01-14,Congo,70,0.0
2009-01-14,Latvia,70,0.0
2009-01-14,Peru,72,0.0
2009-01-14,Trinidad and Tobago,73,0.0
2009-01-14,South Africa,74,0.0
2009-01-14,Gambia,75,0.0
2009-01-14,Zambia,76,0.0
2009-01-14,Cuba,77,0.0
2009-01-14,Albania,78,0.0
2009-01-14,Libya,78,0.0
2009-01-14,Iceland,80,0.0
2009-01-14,Belarus,81,0.0
2009-01-14,New Zealand,82,0.0
2009-01-14,Panama,83,0.0
2009-01-14,Kenya,84,0.0
2009-01-14,Iraq,85,0.0
2009-01-14,Canada,86,0.0
2009-01-14,DR Congo,86,0.0
2009-01-14,Qatar,86,0.0
2009-01-14,Bahrain,89,0.0
2009-01-14,Togo,90,0.0
2009-01-14,Rwanda,91,0.0
2009-01-14,Austria,92,0.0
2009-01-14,Sudan,93,0.0
2009-01-14,Cyprus,94,0.0
2009-01-14,Oman,94,0.0
2009-01-14,Zimbabwe,96,0.0
2009-01-14,Moldova,97,0.0
2009-01-14,Mozambique,98,0.0
2009-01-14,Benin,99,0.0
2009-01-14,Haiti,100,0.0
2009-01-14,Tanzania,101,0.0
2009-01-14,Ethiopia,102,0.0
2009-01-14,Malawi,103,0.0
2009-01-14,China PR,104,0.0
2009-01-14,Syria,105,0.0
2009-01-14,Fiji,106,0.0
2009-01-14,Cape Verde Islands,107,0.0
2009-01-14,Georgia,108,0.0
2009-01-14,Guatemala,109,0.0
2009-01-14,El Salvador,110,0.0
2009-01-14,Sierra Leone,110,0.0
2009-01-14,Armenia,112,0.0
2009-01-14,Montenegro,113,0.0
2009-01-14,United Arab Emirates,114,0.0
2009-01-14,Namibia,115,0.0
2009-01-14,Korea DPR,116,0.0
2009-01-14,Botswana,117,0.0
2009-01-14,Chad,118,0.0
2009-01-14,Estonia,118,0.0
2009-01-14,Kuwait,118,0.0
2009-01-14,Luxembourg,121,0.0
2009-01-14,Equatorial Guinea,122,0.0
2009-01-14,Grenada,123,0.0
2009-01-14,Thailand,124,0.0
2009-01-14,Barbados,125,0.0
2009-01-14,Jordan,126,0.0
2009-01-14,Antigua and Barbuda,127,0.0
2009-01-14,Burundi,128,0.0
2009-01-14,Guyana,129,0.0
2009-01-14,Suriname,129,0.0
2009-01-14,Bermuda,131,0.0
2009-01-14,New Caledonia,131,0.0
2009-01-14,Kazakhstan,133,0.0
2009-01-14,Azerbaijan,134,0.0
2009-01-14,Madagascar,135,0.0
2009-01-14,Singapore,135,0.0
2009-01-14,Swaziland,137,0.0
2009-01-14,Vietnam,138,0.0
2009-01-14,Liberia,139,0.0
2009-01-14,Vanuatu,140,0.0
2009-01-14,Puerto Rico,141,0.0
2009-01-14,India,142,0.0
2009-01-14,Niger,142,0.0
2009-01-14,Indonesia,144,0.0
2009-01-14,Lebanon,145,0.0
2009-01-14,Tajikistan,146,0.0
2009-01-14,St Vincent and the Grenadines,147,0.0
2009-01-14,Malta,148,0.0
2009-01-14,Mauritania,149,0.0
2009-01-14,Turkmenistan,149,0.0
2009-01-14,Liechtenstein,151,0.0
2009-01-14,Hong Kong,152,0.0
2009-01-14,Yemen,153,0.0
2009-01-14,Netherlands Antilles,154,0.0
2009-01-14,St Kitts and Nevis,154,0.0
2009-01-14,Myanmar,156,0.0
2009-01-14,Maldives,157,0.0
2009-01-14,Malaysia,158,0.0
2009-01-14,Kyrgyz Republic,159,0.0
2009-01-14,Eritrea,160,0.0
2009-01-14,Lesotho,161,0.0
2009-01-14,Philippines,162,0.0
2009-01-14,Solomon Islands,163,0.0
2009-01-14,Sri Lanka,164,0.0
2009-01-14,Pakistan,165,0.0
2009-01-14,Chinese Taipei,166,0.0
2009-01-14,Turks and Caicos Islands,167,0.0
2009-01-14,Laos,168,0.0
2009-01-14,Bahamas,169,0.0
2009-01-14,Mauritius,169,0.0
2009-01-14,Cayman Islands,171,0.0
2009-01-14,Seychelles,172,0.0
2009-01-14,Belize,173,0.0
2009-01-14,Nepal,174,0.0
2009-01-14,Bangladesh,175,0.0
2009-01-14,Samoa,176,0.0
2009-01-14,St Lucia,176,0.0
2009-01-14,Somalia,178,0.0
2009-01-14,Cambodia,179,0.0
2009-01-14,Palestine,180,0.0
2009-01-14,British Virgin Islands,181,0.0
2009-01-14,Brunei Darussalam,182,0.0
2009-01-14,Nicaragua,182,0.0
2009-01-14,Afghanistan,184,0.0
2009-01-14,Faroe Islands,185,0.0
2009-01-14,Djibouti,186,0.0
2009-01-14,Dominican Republic,187,0.0
2009-01-14,Guinea-Bissau,188,0.0
2009-01-14,Bhutan,189,0.0
2009-01-14,Tahiti,190,0.0
2009-01-14,Tonga,190,0.0
2009-01-14,Dominica,192,0.0
2009-01-14,Mongolia,193,0.0
2009-01-14,Aruba,194,0.0
2009-01-14,Andorra,195,0.0
2009-01-14,US Virgin Islands,196,0.0
2009-01-14,Macau,197,0.0
2009-01-14,Timor-Leste,198,0.0
2009-01-14,Comoros,199,0.0
2009-01-14,Central African Republic,200,0.0
2009-01-14,American Samoa,201,0.0
2009-01-14,Anguilla,201,0.0
2009-01-14,Cook Islands,201,0.0
2009-01-14,Guam,201,0.0
2009-01-14,Montserrat,201,0.0
2009-01-14,Papua New Guinea,201,0.0
2009-01-14,San Marino,201,0.0
2009-02-11,Spain,1,0.0
2009-02-11,Germany,2,0.0
2009-02-11,Netherlands,3,0.0
2009-02-11,Italy,4,0.0
2009-02-11,Brazil,5,0.0
2009-02-11,Argentina,6,0.0
2009-02-11,Croatia,7,0.0
2009-02-11,England,8,0.0
2009-02-11,Russia,9,0.0
2009-02-11,Turkey,10,0.0
2009-02-11,France,11,0.0
2009-02-11,Czech Republic,12,0.0
2009-02-11,Portugal,12,0.0
2009-02-11,Ukraine,14,0.0
2009-02-11,Paraguay,15,0.0
2009-02-11,Cameroon,16,0.0
2009-02-11,Romania,17,0.0
2009-02-11,Israel,18,0.0
2009-02-11,Greece,19,0.0
2009-02-11,United States,20,0.0
2009-02-11,Switzerland,21,0.0
2009-02-11,Uruguay,22,0.0
2009-02-11,Nigeria,23,0.0
2009-02-11,Mexico,24,0.0
2009-02-11,Sweden,25,0.0
2009-02-11,Bulgaria,26,0.0
2009-02-11,Australia,27,0.0
2009-02-11,Poland,28,0.0
2009-02-11,Republic of Ireland,29,0.0
2009-02-11,Egypt,30,0.0
2009-02-11,Chile,31,0.0
2009-02-11,Scotland,32,0.0
2009-02-11,Serbia,33,0.0
2009-02-11,Denmark,34,0.0
2009-02-11,Ghana,35,0.0
2009-02-11,Ivory Coast,36,0.0
2009-02-11,Japan,37,0.0
2009-02-11,Costa Rica,38,0.0
2009-02-11,Honduras,39,0.0
2009-02-11,Ecuador,40,0.0
2009-02-11,Morocco,41,0.0
2009-02-11,Slovakia,42,0.0
2009-02-11,Hungary,43,0.0
2009-02-11,Iran,44,0.0
2009-02-11,Guinea,45,0.0
2009-02-11,South Korea,46,0.0
2009-02-11,Mali,47,0.0
2009-02-11,Lithuania,48,0.0
2009-02-11,Northern Ireland,49,0.0
2009-02-11,Panama,50,0.0
2009-02-11,Colombia,51,0.0
2009-02-11,Slovenia,52,0.0
2009-02-11,Belgium,53,0.0
2009-02-11,Tunisia,53,0.0
2009-02-11,Saudi Arabia,55,0.0
2009-02-11,Norway,56,0.0
2009-02-11,Bolivia,57,0.0
2009-02-11,FYR Macedonia,57,0.0
2009-02-11,Bosnia and Herzegovina,59,0.0
2009-02-11,Senegal,60,0.0
2009-02-11,Finland,61,0.0
2009-02-11,Burkina Faso,62,0.0
2009-02-11,Gabon,63,0.0
2009-02-11,Jamaica,64,0.0
2009-02-11,Wales,65,0.0
2009-02-11,Algeria,66,0.0
2009-02-11,Latvia,67,0.0
2009-02-11,Venezuela,67,0.0
2009-02-11,Congo,69,0.0
2009-02-11,South Africa,70,0.0
2009-02-11,Uganda,71,0.0
2009-02-11,Uzbekistan,72,0.0
2009-02-11,Gambia,73,0.0
2009-02-11,Bahrain,74,0.0
2009-02-11,Angola,75,0.0
2009-02-11,Peru,76,0.0
2009-02-11,Iceland,77,0.0
2009-02-11,Trinidad and Tobago,78,0.0
2009-02-11,Albania,79,0.0
2009-02-11,Libya,80,0.0
2009-02-11,Benin,81,0.0
2009-02-11,New Zealand,82,0.0
2009-02-11,Austria,83,0.0
2009-02-11,Sudan,84,0.0
2009-02-11,Iraq,85,0.0
2009-02-11,Rwanda,86,0.0
2009-02-11,Oman,87,0.0
2009-02-11,Canada,88,0.0
2009-02-11,Togo,88,0.0
2009-02-11,Belarus,90,0.0
2009-02-11,Qatar,91,0.0
2009-02-11,Zambia,92,0.0
2009-02-11,Cuba,93,0.0
2009-02-11,DR Congo,94,0.0
2009-02-11,Mozambique,95,0.0
2009-02-11,Kenya,96,0.0
2009-02-11,Syria,96,0.0
2009-02-11,Cyprus,98,0.0
2009-02-11,Moldova,99,0.0
2009-02-11,Zimbabwe,100,0.0
2009-02-11,Ethiopia,101,0.0
2009-02-11,Malawi,102,0.0
2009-02-11,Tanzania,103,0.0
2009-02-11,China PR,104,0.0
2009-02-11,Fiji,105,0.0
2009-02-11,Cape Verde Islands,106,0.0
2009-02-11,El Salvador,107,0.0
2009-02-11,Georgia,108,0.0
2009-02-11,Sierra Leone,109,0.0
2009-02-11,Guatemala,110,0.0
2009-02-11,Montenegro,111,0.0
2009-02-11,Haiti,112,0.0
2009-02-11,Namibia,113,0.0
2009-02-11,Grenada,114,0.0
2009-02-11,United Arab Emirates,114,0.0
2009-02-11,Bermuda,116,0.0
2009-02-11,Thailand,117,0.0
2009-02-11,Botswana,118,0.0
